session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level,left_iris_x,left_iris_y,right_iris_x,right_iris_y,gaze_direction_x,gaze_direction_y,gaze_deviation
20260127_172224,1769506008.22147,0.3,0.985,0.147,0.122,0.0,0.47,0.425,0.492,0.0,0.06,1.0,1.0,0.06,0.464,0.0,1.0,0.261,-0.997,0.0,0.0,"{'tension_score': 0.27, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.464, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.145}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.517, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.483, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",surprise,0.517,low,0.322,0.803,0.429,0.793,-0.015,-0.605,0.605
20260127_172224,1769506008.2999668,0.3,0.98,0.169,0.149,0.0,0.442,0.396,0.485,0.0,0.086,1.0,1.0,0.086,0.309,0.0,1.0,0.246,-0.995,0.0,0.0,"{'tension_score': 0.213, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.309, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.127}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.422, 'surprise': 0.422, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.157, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.422,low,0.323,0.801,0.43,0.792,-0.0,-0.656,0.656
20260127_172224,1769506008.3968387,0.3,0.979,0.145,0.12,0.0,0.467,0.403,0.494,0.0,0.079,1.0,1.0,0.079,0.0,0.0,1.0,0.265,-0.995,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 1.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",surprise,1.0,low,0.322,0.803,0.429,0.793,-0.02,-0.601,0.601
20260127_172224,1769506008.4764187,0.3,0.977,0.134,0.124,0.0,0.433,0.387,0.487,0.0,0.034,1.0,1.0,0.034,0.475,0.0,1.0,0.248,-0.995,0.0,0.0,"{'tension_score': 0.277, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.475, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.149}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.504, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.496, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",surprise,0.504,low,0.322,0.812,0.429,0.799,-0.002,-0.666,0.666
20260127_172224,1769506008.576516,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506008.6087582,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506008.6835477,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506008.731644,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506008.7790449,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506008.8283434,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506008.8745136,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506008.9233396,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506008.972202,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506009.042193,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506009.0993729,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506009.1637437,0.3,0.984,0.173,0.148,0.0,0.44,0.401,0.494,0.0,0.091,0.87,1.0,0.091,0.0,0.045,0.363,0.227,-0.996,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 1.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",surprise,1.0,low,0.332,0.715,0.433,0.711,0.012,-0.608,0.608
20260127_172224,1769506009.2429526,0.3,0.981,0.167,0.144,0.0,0.443,0.393,0.495,0.0,0.104,0.976,1.0,0.104,0.0,0.01,0.346,0.226,-0.995,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.0}}",{},"{'happy': 0.555, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.445, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",happy,0.555,low,0.331,0.716,0.431,0.708,0.022,-0.6,0.6
20260127_172224,1769506009.340254,0.3,0.975,0.158,0.123,0.0,0.434,0.427,0.496,0.0,0.114,1.0,1.0,0.114,0.0,0.045,0.618,0.246,-0.995,0.0,0.0,"{'tension_score': 0.112, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.103}}",{},"{'happy': 0.314, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.343, 'surprise': 0.343, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.343,low,0.326,0.721,0.427,0.709,0.005,-0.611,0.611
20260127_172224,1769506009.4202135,0.3,0.97,0.162,0.115,0.0,0.436,0.421,0.498,0.0,0.153,1.0,1.0,0.153,0.0,0.092,0.752,0.236,-0.994,0.0,0.0,"{'tension_score': 0.114, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.105}}",{},"{'happy': 0.3, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.35, 'surprise': 0.35, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.35,low,0.322,0.733,0.425,0.719,0.007,-0.598,0.598
20260127_172224,1769506009.5074468,0.3,0.974,0.166,0.132,0.0,0.427,0.441,0.494,0.0,0.125,1.0,1.0,0.125,0.0,0.105,0.797,0.239,-0.994,0.0,0.0,"{'tension_score': 0.118, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.109}}","{'au7_eye_squeeze': {'intensity': 0.441, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.274, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.363, 'surprise': 0.363, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.363,low,0.322,0.733,0.424,0.725,0.007,-0.622,0.622
20260127_172224,1769506009.5963674,0.3,0.974,0.166,0.134,0.0,0.422,0.418,0.493,0.0,0.15,1.0,1.0,0.15,0.0,0.086,0.81,0.241,-0.994,0.0,0.0,"{'tension_score': 0.117, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.108}}",{},"{'happy': 0.279, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.36, 'surprise': 0.36, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.36,low,0.321,0.737,0.424,0.728,-0.004,-0.641,0.641
20260127_172224,1769506009.683736,0.3,0.976,0.159,0.129,0.0,0.434,0.409,0.496,0.0,0.178,1.0,1.0,0.178,0.0,0.077,0.96,0.241,-0.995,0.0,0.0,"{'tension_score': 0.119, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.11}}",{},"{'happy': 0.269, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.365, 'surprise': 0.365, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.365,low,0.32,0.749,0.426,0.74,0.003,-0.614,0.614
20260127_172224,1769506009.7713797,0.3,0.974,0.179,0.162,0.0,0.415,0.392,0.491,0.0,0.146,1.0,1.0,0.146,0.0,0.035,0.941,0.238,-0.994,0.0,0.0,"{'tension_score': 0.122, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.113}}",{},"{'happy': 0.247, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.376, 'surprise': 0.376, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.376,low,0.321,0.76,0.426,0.748,-0.009,-0.651,0.651
20260127_172224,1769506009.8728168,0.3,0.976,0.139,0.115,0.0,0.445,0.432,0.492,0.0,0.159,1.0,1.0,0.159,0.0,0.05,1.0,0.242,-0.994,0.0,0.0,"{'tension_score': 0.01, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.432, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.419, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.581, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",surprise,0.581,low,0.323,0.756,0.429,0.75,0.008,-0.616,0.616
20260127_172224,1769506009.9639418,0.3,0.976,0.17,0.159,0.0,0.422,0.374,0.484,0.0,0.152,1.0,1.0,0.152,0.0,0.091,1.0,0.219,-0.993,0.0,0.0,"{'tension_score': 0.123, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.113}}",{},"{'happy': 0.245, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.378, 'surprise': 0.378, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.378,low,0.324,0.76,0.429,0.752,0.027,-0.658,0.658
20260127_172224,1769506010.060048,0.3,0.976,0.154,0.131,0.0,0.436,0.42,0.49,0.0,0.146,1.0,1.0,0.146,0.0,0.041,1.0,0.241,-0.995,0.0,0.0,"{'tension_score': 0.122, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.112}}",{},"{'happy': 0.254, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.373, 'surprise': 0.373, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.373,low,0.323,0.76,0.43,0.752,0.006,-0.634,0.634
20260127_172224,1769506010.1343343,0.3,0.977,0.152,0.138,0.0,0.435,0.409,0.487,0.0,0.134,1.0,1.0,0.134,0.0,0.022,0.963,0.226,-0.993,0.0,0.0,"{'tension_score': 0.121, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.112}}",{},"{'happy': 0.254, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.373, 'surprise': 0.373, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.373,low,0.322,0.757,0.428,0.748,0.017,-0.641,0.641
20260127_172224,1769506010.224036,0.3,0.974,0.157,0.133,0.0,0.424,0.398,0.49,0.0,0.126,1.0,1.0,0.126,0.0,0.031,1.0,0.233,-0.993,0.0,0.0,"{'tension_score': 0.123, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.062, 'emotional_influence': 0.114}}",{},"{'happy': 0.242, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.379, 'surprise': 0.379, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.379,low,0.322,0.755,0.426,0.747,0.011,-0.648,0.648
20260127_172224,1769506010.305555,0.3,0.972,0.143,0.122,0.0,0.458,0.405,0.492,0.0,0.148,0.993,1.0,0.148,0.0,0.024,0.816,0.246,-0.994,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.062, 'emotional_influence': 0.0}}",{},"{'happy': 0.457, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.543, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",surprise,0.543,low,0.32,0.75,0.424,0.739,-0.011,-0.61,0.61
20260127_172224,1769506010.3990607,0.3,0.975,0.163,0.138,0.0,0.425,0.365,0.49,0.0,0.12,1.0,1.0,0.12,0.0,0.031,0.869,0.226,-0.993,0.0,0.0,"{'tension_score': 0.121, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.062, 'emotional_influence': 0.111}}",{},"{'happy': 0.259, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.371, 'surprise': 0.371, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.371,low,0.319,0.745,0.422,0.736,0.008,-0.649,0.649
20260127_172224,1769506010.4921968,0.3,0.973,0.145,0.117,0.0,0.456,0.4,0.494,0.0,0.119,1.0,1.0,0.119,0.0,0.0,0.761,0.235,-0.993,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.061, 'emotional_influence': 0.0}}",{},"{'happy': 0.457, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.543, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",surprise,0.543,low,0.317,0.739,0.42,0.726,0.004,-0.597,0.597
20260127_172224,1769506010.5778215,0.3,0.975,0.165,0.144,0.0,0.433,0.397,0.492,0.0,0.115,1.0,1.0,0.115,0.0,0.03,0.78,0.238,-0.995,0.0,0.0,"{'tension_score': 0.118, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.061, 'emotional_influence': 0.109}}",{},"{'happy': 0.274, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.363, 'surprise': 0.363, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.363,low,0.319,0.728,0.421,0.718,0.001,-0.639,0.639
20260127_172224,1769506010.6710618,0.3,0.975,0.179,0.141,0.0,0.427,0.39,0.493,0.0,0.095,1.0,1.0,0.095,0.0,0.06,0.621,0.227,-0.994,0.0,0.0,"{'tension_score': 0.159, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.06, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.5, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",fear,0.5,low,0.318,0.727,0.42,0.715,-0.004,-0.636,0.636
20260127_172224,1769506010.7516966,0.3,0.98,0.189,0.17,0.0,0.402,0.392,0.489,0.0,0.097,1.0,1.0,0.097,0.0,0.024,0.421,0.227,-0.994,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.059, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 1.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",surprise,1.0,low,0.328,0.714,0.428,0.706,0.003,-0.675,0.675
20260127_172224,1769506010.8442104,0.3,0.986,0.192,0.171,0.0,0.395,0.373,0.491,0.0,0.054,1.0,1.0,0.054,0.0,0.008,0.176,0.225,-0.994,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.059, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.332,0.714,0.431,0.709,0.024,-0.67,0.67
20260127_172224,1769506010.9558067,0.3,0.98,0.215,0.27,0.0,0.223,0.586,0.43,0.0,0.0,0.523,1.0,0.0,0.877,0.0,0.0,0.184,-0.982,0.0,0.0,"{'tension_score': 0.528, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.877, 'eye_closure': 0.0, 'expression_instability': 0.059, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,1.0,medium,0.326,0.773,0.422,0.765,-0.022,-1.045,1.045
20260127_172224,1769506011.0367842,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506011.087548,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506011.134852,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506011.1814318,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506011.2280612,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506011.274505,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769506011.3561301,0.3,0.979,0.206,0.165,0.0,0.405,0.419,0.488,0.0,0.108,0.912,1.0,0.108,0.0,0.0,0.0,0.22,-0.993,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.058, 'emotional_influence': 0.0}}",{},"{'happy': 1.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",happy,1.0,low,0.355,0.722,0.45,0.713,-0.002,-0.674,0.674
20260127_172224,1769506011.452106,0.3,0.973,0.164,0.137,0.0,0.45,0.358,0.496,0.0,0.117,1.0,1.0,0.117,0.0,0.0,0.289,0.245,-0.994,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.058, 'emotional_influence': 0.0}}",{},"{'happy': 1.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",happy,1.0,low,0.356,0.715,0.454,0.702,-0.014,-0.601,0.601
20260127_172224,1769506011.5505538,0.3,0.974,0.171,0.144,0.0,0.43,0.4,0.494,0.0,0.127,1.0,0.988,0.127,0.0,0.0,0.384,0.229,-0.994,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.057, 'emotional_influence': 0.0}}",{},"{'happy': 0.544, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.456, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",happy,0.544,low,0.361,0.706,0.459,0.696,0.008,-0.619,0.619
